,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
5009,11389,672d1cf7-7c1a-44ac-b120-2621ce0006f8,,00-0030100,7961.0,1588.0,2540282.0,15933.0,26803,,1630282.0,MoodNi00,nick-moody-1,8945.0,8584,,26803.0,462033.0,15240.0,,Nick Moody,nick moody,LB,FA,1990-01-29,31.3,2013.0,6.0,12.0,180.0,,73.0,245.0,Florida State,2025
5010,11390,540f8b30-900e-4d17-8756-c262ba5fa039,11821.0,00-0030513,7962.0,1476.0,2541161.0,15920.0,26804,,1637004.0,MurrLa00,latavius-murray-1,8772.0,8585,,26804.0,467405.0,15071.0,467405,Latavius Murray,latavius murray,RB,FA,1990-01-18,35.7,2013.0,6.0,13.0,181.0,LataviusM,75.0,230.0,UCF,2025
5011,11391,58cd5920-2dd3-468b-8531-2973b97efebb,,00-0030101,7964.0,1554.0,2541313.0,16031.0,26806,,2057700.0,JohnRu02,,8963.0,8586,,26806.0,463487.0,15195.0,,Rufus Johnson,rufus johnson,DE,NEP,1990-08-28,30.7,2013.0,6.0,15.0,183.0,,77.0,280.0,Tarleton St,2025
5012,11392,7f7cd798-d783-44fc-9c70-1a5f67e06271,,00-0030102,7966.0,,2539941.0,15990.0,,,1664197.0,HollDe01,devonte-holloman-1,8722.0,8588,,26808.0,494379.0,,,DeVonte Holloman,devonte holloman,LB,DAL,1991-02-12,30.2,2013.0,6.0,17.0,185.0,HolloMan21,74.0,238.0,South Carolina,2025
5013,11393,3a5db4d8-1ae9-4b89-8559-ab2d9734c080,11824.0,00-0030466,7967.0,1409.0,2541314.0,16011.0,26809,,2057701.0,BrowJu00,justin-brown-1,8816.0,8589,,26809.0,514112.0,14968.0,,Justin Brown,justin brown,WR,FA,1991-03-10,30.2,2013.0,6.0,18.0,186.0,,75.0,209.0,Oklahoma,2025
5014,11394,adf28620-33a3-4619-b511-1853f2f12ef0,11825.0,00-0030048,7969.0,1511.0,2539232.0,15914.0,26811,,1632084.0,WashCo00,cornelius-washington-1,8871.0,8496,,26811.0,465722.0,15117.0,,Cornelius Washington,cornelius washington,DE,FA,1989-09-10,31.7,2013.0,6.0,20.0,188.0,CornWash,76.0,280.0,Georgia,2025
5015,11395,45eda9aa-36f2-46de-886c-532c21c70b8f,,00-0030103,7973.0,,2539940.0,15922.0,,,1620456.0,BoyeJo00,john-boyett-1,8889.0,8592,,26815.0,450779.0,,,John Boyett,john boyett,S,FA,1989-12-20,31.4,2013.0,6.0,24.0,192.0,,70.0,203.0,Oregon,2025
5016,11396,a1308227-2421-4537-9074-3218f078d9f6,,00-0030104,7974.0,1528.0,2541315.0,15930.0,26816,,2057694.0,PalmNa01,,8956.0,8593,,26816.0,464024.0,15139.0,,Nate Palmer,nate palmer,LB,TEN,1989-09-23,31.6,2013.0,6.0,25.0,193.0,,74.0,248.0,Illinois State,2025
5017,11397,d2a7d37d-045a-4086-bbee-48d2cfb43a19,,00-0030105,7976.0,1424.0,2540260.0,16003.0,26818,,1701956.0,BonnAl00,,8910.0,8596,,26818.0,513592.0,14984.0,,Alan Bonner,alan bonner,WR,FA,1990-11-05,30.5,2013.0,6.0,27.0,195.0,MR_uNO_SeIS,70.0,191.0,Jacksonville St,2025
5018,11398,c63eb820-738c-4b32-83f4-65ed80d54ae4,11829.0,00-0030106,7979.0,1430.0,2541408.0,15955.0,26821,,1631308.0,JoneCh04,chris-jones-6,5250.0,8598,,26821.0,509926.0,14991.0,,Chris Jones,chris jones,DT,SFO,1990-07-12,30.8,2013.0,6.0,30.0,198.0,,73.0,293.0,Bowling Green,2025
5019,11399,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,11830.0,00-0030108,7982.0,1425.0,2541316.0,15887.0,26824,,2057695.0,GrifRy00,ryan-griffin-1,8911.0,8600,,26824.0,465129.0,14985.0,465129,Ryan Griffin,ryan griffin,TE,FA,1990-01-11,34.1,2013.0,6.0,33.0,201.0,,78.0,255.0,Connecticut,2025
5020,11400,28ebc440-c6da-4c77-870a-59a02e47a468,,00-0030489,7984.0,1422.0,2539947.0,15942.0,,,1631293.0,WootKh00,khalid-wooten-1,8975.0,8601,,26825.0,466503.0,14982.0,,Khalid Wooten,khalid wooten,CB,TEN,1990-02-19,31.2,2013.0,6.0,34.0,202.0,khalid_wooten2,71.0,212.0,Nevada,2025
5021,11401,44571909-92e8-440e-ab4c-161534fada58,,,,,,15970.0,,,1679734.0,WilsBr00,braden-wilson-1,8960.0,8603,,26827.0,498757.0,,,Braden Wilson,braden wilson,RB,FA,1989-10-09,31.6,2013.0,6.0,36.0,204.0,,76.0,256.0,Kansas State,2025
5022,11402,0606c9ab-8351-4a38-8ca4-ceb16e982f6a,11833.0,00-0030515,7987.0,1474.0,2539285.0,15906.0,26828,,1619923.0,McGeSt01,stacy-mcgee-1,8964.0,8604,,26828.0,447960.0,15069.0,,Stacy McGee,stacy mcgee,DT,FA,1990-01-17,31.3,2013.0,6.0,37.0,205.0,BigBuckMcGee92,75.0,339.0,Oklahoma,2025
5023,11403,0adb6bc1-17fd-4ca5-90ad-89ca06950bc8,11834.0,00-0030434,7988.0,1415.0,2540221.0,15934.0,26829,,2057702.0,WillVi01,vince-williams-1,8970.0,8605,,26829.0,447178.0,14975.0,,Vince Williams,vince williams,LB,FA,1989-12-27,32.2,2013.0,6.0,38.0,206.0,,73.0,233.0,Florida State,2025
5024,11404,4c08189b-2268-4755-87d0-b0a291f08eb9,,00-0030109,7989.0,1461.0,2541140.0,15944.0,26830,,2057698.0,CataMi00,,8961.0,8606,,26830.0,470175.0,15043.0,,Mike Catapano,mike catapano,DE,FA,1990-08-17,30.7,2013.0,7.0,1.0,207.0,,76.0,270.0,Princeton,2025
5025,11405,cdf257ea-8992-481b-9ea5-5ab308cafe4c,,00-0030435,7990.0,1446.0,2541204.0,16027.0,26831,,2057696.0,HarrJe02,jeremy-harris-1,8958.0,8607,,26831.0,602445.0,15015.0,,Jeremy Harris,jeremy harris,CB,WAS,1991-04-26,30.0,2013.0,7.0,2.0,208.0,,74.0,195.0,New Mexico St,2025
5026,11406,26b9c11d-c557-4bef-b990-65498858df47,11837.0,00-0030516,7991.0,1471.0,2541388.0,15896.0,26832,,2057699.0,ButlBr00,brice-butler-1,8912.0,8608,,26832.0,459330.0,15066.0,,Brice Butler,brice butler,WR,FA,1990-01-29,31.3,2013.0,7.0,3.0,209.0,Brice_Butler,75.0,211.0,San Diego St,2025
5027,11407,653c4a56-2405-4402-ab89-7b298fd28a57,,00-0030451,7992.0,1448.0,2540286.0,16005.0,26833,,1687410.0,McCrDe00,,8959.0,8609,,26833.0,504362.0,15017.0,,Demetrius McCray,demetrius mccray,CB,SEA,1991-05-11,30.0,2013.0,7.0,4.0,210.0,,74.0,198.0,Appalachian State,2025
5028,11408,97c96dce-9b33-4d0e-ba01-5eb629192d19,11839.0,00-0030112,7997.0,1369.0,2540225.0,15973.0,26838,,1664304.0,BohaTo00,tommy-bohanon-1,8987.0,8614,,26838.0,496208.0,14891.0,,Tommy Bohanon,tommy bohanon,RB,FA,1990-09-10,30.7,2013.0,7.0,9.0,215.0,TommyBo40,73.0,246.0,Wake Forest,2025
5029,11409,be08946a-31ea-46da-b572-19c1e1948d14,11840.0,00-0030113,7998.0,1530.0,2541147.0,15885.0,26839,,2057693.0,JohnCh08,,8913.0,8615,,26839.0,386696.0,15141.0,,Charles Johnson,charles johnson,WR,PHI,1989-02-27,32.2,2013.0,7.0,10.0,216.0,,74.0,215.0,Grand Valley St,2025
5030,11410,bed70009-eeb1-4806-b65e-3bfc54963cb7,,00-0030553,7999.0,1402.0,2540278.0,16037.0,26840,,1888777.0,BryaAr00,,8951.0,8616,,26840.0,694748.0,14946.0,,Armonty Bryant,armonty bryant,DE,FA,1990-05-20,31.0,2013.0,7.0,11.0,217.0,,76.0,265.0,East Central (OK),2025
5031,11411,5b05fd1a-2fc5-43bd-9d61-861270522c1b,,00-0030291,8001.0,,2539299.0,15890.0,,,1630493.0,JeffD.00,dc-jefferson-1,8914.0,8617,,26842.0,464705.0,,,D.C. Jefferson,dc jefferson,TE,FA,1989-05-07,32.0,2013.0,7.0,13.0,219.0,DcJefferson10,78.0,265.0,Rutgers,2025
5032,11412,e03775ef-3287-476c-9386-ff16ea31d7b8,11843.0,00-0030500,8006.0,1414.0,2541479.0,2317118.0,26846,,2009342.0,WillNi01,,8969.0,8619,,26846.0,459747.0,14974.0,459747,Nick Williams,nick williams,DT,FA,1990-02-21,35.0,2013.0,7.0,17.0,223.0,,76.0,310.0,Samford,2025
5033,11413,f59c0b26-a651-408c-b8d4-efe9ffa333c8,,00-0030116,8007.0,1524.0,2541390.0,15907.0,,,2057733.0,DorsKe01,kevin-dorsey-1,8915.0,8621,,26847.0,447228.0,15134.0,,Kevin Dorsey,kevin dorsey,WR,NEP,1990-02-23,31.2,2013.0,7.0,18.0,224.0,,73.0,207.0,Maryland,2025
5034,11414,4a715eb9-9f7b-4c91-88af-5c799ed4b808,,00-0030393,8012.0,,2539225.0,15932.0,,,1630271.0,DawkEv00,everette-dawkins-1,8680.0,8624,,26852.0,462062.0,,,Everett Dawkins,everett dawkins,DT,FA,1990-06-13,30.9,2013.0,7.0,23.0,229.0,,74.0,298.0,Florida State,2025
5035,11415,8e66a2b2-739f-4ab5-af4b-30d5138b54a1,,00-0030118,8014.0,1597.0,2540236.0,16036.0,,,2030193.0,PoweTy00,,8868.0,8625,,26854.0,694793.0,15257.0,,Ty Powell,ty powell,LB,FA,1988-04-27,33.0,2013.0,7.0,25.0,231.0,tytan9,74.0,249.0,Harding,2025
5036,11416,67c59603-6e43-4446-9035-6a2ee811ed1b,,00-0030517,8016.0,1470.0,2540277.0,16025.0,26856,,1888780.0,BassDa00,,8821.0,8627,,26856.0,694818.0,15065.0,,David Bass,david bass,LB,FA,1990-09-11,30.7,2013.0,7.0,27.0,233.0,,76.0,267.0,Missouri Western,2025
5037,11417,32df68ea-db8f-4fa4-8733-2f7ec5dff738,,00-0030426,8018.0,1361.0,2539298.0,15988.0,,,1665096.0,BeauSt00,steve-beauharnais-1,8876.0,8628,,26858.0,511856.0,14882.0,,Steve Beauharnais,steve beauharnais,LB,FA,1990-05-02,31.0,2013.0,7.0,29.0,235.0,,74.0,230.0,Rutgers,2025
5038,11418,aad60db9-4a23-44d5-a738-46443e99ea77,11849.0,00-0030119,8015.0,1522.0,2540280.0,15954.0,26855,,1688607.0,BarrSa00,sam-barrington-1,8957.0,8626,,26855.0,504277.0,15132.0,,Sam Barrington,sam barrington,LB,FA,1990-10-05,30.6,2013.0,7.0,26.0,232.0,Sam_Barrington_,73.0,240.0,South Florida,2025
5039,11419,a1e8bc26-2f4a-48f3-b2dc-549d8bc71067,,00-0030121,8022.0,1697.0,2540008.0,15905.0,26862,,1619921.0,KingDa00,david-king-1,8968.0,8631,,26862.0,447958.0,15562.0,,David King,david king,DE,KCC,1989-12-27,31.4,2013.0,7.0,33.0,239.0,,76.0,281.0,Oklahoma,2025
5040,11420,d5cd4c8a-d534-4dee-aef1-3d1f7e974b61,,00-0030120,8020.0,1584.0,2541429.0,15899.0,26860,,2057736.0,DaniB.00,bj-daniels-1,8916.0,8630,,26860.0,464874.0,15235.0,,B.J. Daniels,bj daniels,WR,FA,1989-10-24,31.5,2013.0,7.0,31.0,237.0,,71.0,217.0,Elon,2025
5041,11421,e33d52d3-b3a2-40f7-9a6e-4c3bfd0a30e7,,00-0030123,8024.0,1600.0,40189.0,15902.0,26864,,1703700.0,SmitJa02,,8972.0,8632,,26864.0,466677.0,15260.0,,Jared Smith,jared smith,DT,FA,1990-03-23,31.1,2013.0,7.0,35.0,241.0,,75.0,315.0,New Hampshire,2025
5042,11422,e4039abe-35b3-4b78-9752-e714ef01cecd,11853.0,00-0030427,8026.0,1542.0,2541431.0,16008.0,26866,,2057732.0,IshmKe00,kemal-ishmael-1,8940.0,8634,,26866.0,514236.0,15179.0,,Kemal Ishmael,kemal ishmael,S,FA,1991-05-06,30.0,2013.0,7.0,37.0,243.0,B4_Kemal,72.0,206.0,Central Florida,2025
5043,11423,9861965c-14ab-4ec2-aa96-f873805cfff4,,00-0030124,8028.0,1515.0,2540281.0,16009.0,26868,,1703283.0,HepbBr00,,8954.0,8635,,26868.0,515436.0,15124.0,,Brandon Hepburn,brandon hepburn,LB,DET,1989-12-06,31.4,2013.0,7.0,39.0,245.0,,76.0,243.0,Florida A&M,2025
5044,11424,5f5fef98-874a-4f97-b833-272e36a850ef,11855.0,00-0030491,8031.0,1420.0,2539266.0,16030.0,26871,,1824332.0,StafDa00,daimion-stafford-1,9138.0,8638,,26871.0,590834.0,14980.0,,Daimion Stafford,daimion stafford,S,PIT,1991-02-18,30.2,2013.0,7.0,42.0,248.0,Daymo03,73.0,218.0,Nebraska,2025
5045,11425,82c8a0df-7bda-4822-ace5-c7ac101581b3,,00-0030395,8033.0,1355.0,2541154.0,15943.0,26873,,2057734.0,JoneDo02,don-jones-1,8962.0,8639,,26873.0,468590.0,14874.0,,Don Jones,don jones,S,FA,1990-05-14,31.0,2013.0,7.0,44.0,250.0,,71.0,195.0,Arkansas State,2025
5046,11426,6c6de94b-4a6b-4a6d-9f6b-837022e99c02,11857.0,00-0030128,8036.0,1491.0,2541432.0,15929.0,26876,,2057740.0,CoxxMi00,michael-cox-1,8918.0,8642,,26876.0,464129.0,15089.0,,Michael Cox,michael cox,RB,FA,1989-11-14,31.5,2013.0,7.0,47.0,253.0,,73.0,222.0,Massachusetts,2025
5047,11427,b04538ac-99b2-42de-a48f-8e7b07b57f85,,00-0029897,8030.0,1375.0,2539209.0,15931.0,,,1631797.0,AnthMa00,marc-anthony-1,8832.0,8637,,26870.0,461629.0,14897.0,,Marc Anthony,marc anthony,CB,TBB,1989-11-14,31.5,2013.0,7.0,41.0,247.0,,71.0,196.0,California,2025
5048,11428,38709da2-bd62-45f9-a7cd-f209879aca81,11859.0,00-0030127,8035.0,1583.0,2541202.0,15888.0,26875,,2057741.0,CoopMa00,marcus-cooper-1,9082.0,8641,,26875.0,464778.0,15234.0,,Marcus Cooper,marcus cooper,CB,FA,1990-02-01,31.3,2013.0,7.0,46.0,252.0,,74.0,197.0,Rutgers,2025
5049,11429,648efe4b-d3de-4105-8340-eab0552cb6fa,,00-0030129,8037.0,1436.0,2540257.0,15991.0,26877,,1686001.0,CunnJu00,justice-cunningham-1,8919.0,8643,,26877.0,504318.0,15005.0,,Justice Cunningham,justice cunningham,TE,FA,1991-01-14,30.3,2013.0,7.0,48.0,254.0,,75.0,258.0,South Carolina,2025
5050,11430,5f7b97b7-d293-44b4-a68b-08369fe3f49d,,00-0030144,8431.0,,2540270.0,16204.0,,,2060181.0,MaysMi00,,8932.0,8484,,27052.0,517783.0,,,Miguel Maysonet,miguel maysonet,RB,FA,1989-12-13,31.4,2013.0,,,,,70.0,210.0,Stony Brook,2025
5051,11431,eb1abc46-bb95-442b-864c-639fd923fc68,11862.0,00-0030150,8454.0,1336.0,2540274.0,16236.0,27057,,1665158.0,TuckMa00,,8933.0,8487,,27057.0,494939.0,14853.0,,Matthew Tucker,matthew tucker,RB,PHI,1991-05-24,30.0,2013.0,,,,,73.0,227.0,TCU,2025
5052,11432,06787c1d-f02b-4217-9152-c269e826928a,11863.0,00-0029795,8283.0,1564.0,2541544.0,16055.0,27167,,2058327.0,CunnBe01,,9062.0,8953,,27167.0,499493.0,15207.0,,Benny Cunningham,benny cunningham,RB,FA,1990-07-07,30.8,2013.0,,,,BCunningham36,70.0,218.0,Middle Tennessee St,2025
5053,11433,2602b60c-31b1-43fd-b507-9b803fbfbc84,,00-0029995,8298.0,,2540264.0,16374.0,,,1664400.0,MoexT.00,,8855.0,8650,,27230.0,511239.0,,,T.J. Moe,tj moe,WR,FA,1990-10-14,30.6,2013.0,,,,,71.0,204.0,Missouri,2025
5054,11434,fda00e5c-b7df-487a-9a24-5e4087c575e1,11865.0,00-0029878,8286.0,1636.0,2540259.0,16323.0,27213,,1631039.0,GrayMa00,,8980.0,8679,,27213.0,464295.0,15371.0,,MarQueis Gray,marqueis gray,TE,FA,1990-11-07,30.5,2013.0,,,,,76.0,260.0,Minnesota,2025
5055,11435,ccc3ffd3-edef-4002-be7b-1808000d7ca5,,00-0030320,8302.0,1624.0,2541986.0,16074.0,26925,,2062183.0,HillMi00,,9153.0,8686,,26925.0,722062.0,15314.0,,Michael Hill,michael hill,RB,DAL,1989-05-14,32.0,2013.0,,,,,70.0,210.0,Missouri Western,2025
5056,11436,bd71e5e9-5b0e-41d0-a55d-076370b129ff,,00-0030439,8394.0,,2540262.0,16141.0,,,1700274.0,HarrMa04,,8815.0,8703,,26938.0,511865.0,,,Mark Harrison,mark harrison,WR,FA,1990-12-11,30.4,2013.0,,,,,75.0,230.0,Rutgers,2025
5057,11437,db2af70c-d9ae-431c-875a-46a5fef39021,,00-0029981,8576.0,1652.0,40434.0,16414.0,27254,,2059275.0,SinkTe00,,10853.0,9032,,27254.0,516170.0,15398.0,,Terrell Sinkfield,terrell sinkfield,WR,FA,1990-12-10,30.4,2013.0,,,,,73.0,195.0,Northern Iowa,2025
5058,11438,a9583b7a-4de8-42e9-8ad1-6c97f8475095,,00-0029952,8328.0,1665.0,2541737.0,16447.0,26972,,2059197.0,PalmTo00,,9026.0,8783,,26972.0,463772.0,15447.0,,Tobais Palmer,tobais palmer,WR,FA,1990-02-20,31.2,2013.0,,,,,70.0,195.0,North Carolina State,2025
5059,11439,f06b8fb5-2448-4f38-9b89-17f7e785d484,,00-0030025,8321.0,1670.0,2541134.0,16155.0,27273,,2059239.0,OkoyLa00,,9131.0,8652,,27273.0,733470.0,15465.0,,Lawrence Okoye,lawrence okoye,DT,SFO,1991-10-06,29.6,2013.0,,,,,78.0,309.0,,2025
5060,11440,2b4e17f2-27b8-4c98-9b27-1d4c0d7949de,11871.0,00-0030000,8126.0,1655.0,2539214.0,16381.0,27235,,1752728.0,ThomKe02,,8982.0,8647,,27235.0,544031.0,15417.0,,Kenbrell Thompkins,kenbrell thompkins,WR,FA,1988-07-29,32.8,2013.0,,,,KTdaWinner,72.0,195.0,Cincinnati,2025
5061,11441,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,11872.0,00-0029857,7983.0,1550.0,2541185.0,16140.0,26949,,2058361.0,GrifRy01,,8923.0,8507,,26949.0,466883.0,15190.0,466883,Ryan Griffin,ryan griffin,QB,FA,1989-11-17,33.3,2013.0,,,,,77.0,210.0,Tulane,2025
5062,11443,97d1bb60-84c7-4ef3-8427-c882e8091781,,00-0030142,8256.0,1337.0,2540208.0,16241.0,27059,,1737147.0,WingBr00,,9576.0,8857,,27059.0,540529.0,14854.0,540529,Brad Wing,brad wing,PN,FA,1991-01-27,33.0,2013.0,,,,,75.0,192.0,LSU,2025
5063,11445,40652b42-2017-47ac-a6c3-336715bda1b7,,00-0030175,8236.0,1610.0,2540268.0,16230.0,26995,,1683844.0,SpadRy00,,8935.0,8800,,26995.0,502705.0,15285.0,,Ryan Spadola,ryan spadola,WR,ARI,1991-02-15,30.2,2013.0,,,,,73.0,204.0,Lehigh,2025
5064,11446,4267980e-9e26-4f07-90f6-8a9c0aa3e5f7,,,,,,16529.0,,,2062154.0,,,,9169,,27402.0,469386.0,,,Jordan Roberts,jordan roberts,RB,FA,1990-05-29,30.9,2013.0,,,,,70.0,222.0,Charleston,2025
5065,11447,8082fd59-886d-470f-a80f-8cfb558fbd11,,00-0029830,8195.0,,,16212.0,,,1762520.0,PougKe01,,8819.0,8704,,27006.0,473486.0,,,Keith Pough,keith pough,LB,FA,1990-02-04,31.3,2013.0,,,,,74.0,236.0,Howard,2025
5066,11448,8506c15c-15cc-4d2c-aebf-270c605fe0ec,11881.0,00-0030155,8524.0,1619.0,2541187.0,16318.0,27174,,2060074.0,HarrDe03,,9847.0,8683,,27174.0,602269.0,15305.0,602269,Demetrius Harris,demetrius harris,TE,FA,1991-07-29,31.6,2013.0,,,,,79.0,230.0,Wisconsin-Milwakee,2025
5067,11450,88ff3ee8-76f3-4f1a-9411-1d3ff45d49e3,,00-0029885,8058.0,,2541628.0,16094.0,,,2058548.0,MillSt00,,9038.0,8970,,27189.0,597548.0,,,Steven Miller,steven miller,RB,DET,1991-03-23,30.1,2013.0,,,,,75.0,260.0,Appalachian State,2025
5068,11451,945b2067-b8fd-4616-9884-105fa2a0fc99,,00-0029757,8389.0,,40210.0,16293.0,,,2058178.0,,,9364.0,8853,,27067.0,464115.0,,,Sam McGuffie,sam mcguffie,WR,FA,1989-10-16,31.6,2013.0,,,,,70.0,210.0,Rice,2025
5069,11452,8f6c308e-a57b-4fd5-9df7-8cccf417edf9,,00-0030054,8193.0,,,16466.0,,,2059634.0,StewPh00,,9133.0,9067,,27291.0,507749.0,,,Phillip Steward,phillip steward,LB,FA,1990-09-07,30.7,2013.0,,,,,73.0,235.0,Houston,2025
5070,11454,f7841baa-9284-4c03-b698-442570651c6c,11896.0,00-0029854,8101.0,1451.0,2540269.0,16040.0,26878,,1880820.0,AndeC.00,,8931.0,8694,,26878.0,607659.0,15020.0,,C.J. Anderson,cj anderson,RB,FA,1991-02-10,30.2,2013.0,,,,,68.0,225.0,California,2025
5071,11455,9df43dbf-cf90-4398-99d7-51991adf49b3,,00-0029971,9378.0,,2541198.0,16052.0,,,2059269.0,CollJa01,,8808.0,8699,,27244.0,694820.0,,,Jasper Collins,jasper collins,WR,FA,1991-11-28,29.4,2013.0,,,,,70.0,188.0,Mount Union,2025
5072,11456,51952c7b-11c5-4229-baf9-08d4694cc2ad,11898.0,00-0030300,8128.0,1684.0,2541966.0,16172.0,27074,,2062132.0,BrowJa03,,9046.0,8869,,27074.0,463514.0,15509.0,,Jaron Brown,jaron brown,WR,FA,1990-01-08,32.1,2013.0,,,,jaronbrown13,75.0,204.0,Clemson,2025
5073,11457,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,11899.0,00-0029792,8141.0,1539.0,2541535.0,16243.0,27040,,2058172.0,WorrPa00,,9044.0,8840,,27040.0,507354.0,15176.0,,Paul Worrilow,paul worrilow,LB,FA,1990-05-01,31.0,2013.0,,,,PaulWorrilow,72.0,230.0,Delaware,2025
5074,11460,c9bbb2aa-f044-400b-9f09-5321604a3b79,11902.0,00-0029799,8159.0,1453.0,2539662.0,16090.0,26887,,1632053.0,McCrLe01,,8723.0,8666,,26887.0,463303.0,15029.0,463303,Lerentee McCray,lerentee mccray,DE,FA,1990-08-26,32.5,2013.0,,,,,75.0,249.0,Florida,2025
5075,11461,ea53c19b-9a87-4c27-ae33-1a12962fbe7a,,,,,,,,,,,,,8776,,26964.0,557398.0,,,Jeremiah Green,jeremiah green,LB,FA,1990-05-08,31.0,2013.0,,,,,73.0,245.0,Nevada,2025
5076,11462,0555927e-18ad-40f9-b2d6-f63d533d91aa,11904.0,00-0029955,8500.0,1666.0,2541741.0,16449.0,26975,,2059199.0,ReynLa00,,9068.0,8785,,26975.0,509379.0,15450.0,509379,LaRoy Reynolds,laroy reynolds,LB,FA,1990-11-03,31.3,2013.0,,,,,73.0,228.0,Virginia,2025
5077,11463,c20e46ba-cb2c-4b92-95e3-d134c6ed242d,,00-0029815,8414.0,1384.0,2541545.0,16256.0,27113,,2058309.0,DiMaJa00,,9077.0,8905,,27113.0,461989.0,14910.0,,Jayson DiManche,jayson dimanche,LB,FA,1990-09-22,30.6,2013.0,,,,DiMonstAr34,73.0,235.0,Southern Illinois,2025
5078,11464,c5cf1d6c-75ca-418b-b56d-17408279b071,,,,1432.0,,15758.0,26605,,,,,8820.0,8329,,26605.0,339705.0,14994.0,,Jeremy Kelley,jeremy kelley,WR,FA,1988-06-09,32.9,2013.0,,,,,78.0,231.0,Maine,2025
5079,11465,663b69e5-1fc2-404b-9a3f-f153c650ee89,11907.0,00-0030419,8374.0,1747.0,2542065.0,16593.0,27429,,2062479.0,McGlMa01,,8991.0,9194,,27429.0,471964.0,15746.0,,Matt McGloin,matt mcgloin,QB,KCC,1989-12-02,31.4,2013.0,,,,McGloinQB11,73.0,210.0,Penn State,2025
5080,11466,5f512278-4956-476d-b5ca-73ecd58d79c1,11909.0,00-0030348,8514.0,1720.0,2542022.0,16530.0,27378,,2062165.0,RobiKh00,,9059.0,9145,,27378.0,734347.0,15645.0,,Khiry Robinson,khiry robinson,RB,FA,1989-12-28,31.4,2013.0,,,,_numberthreeRB,72.0,220.0,West Texas A&M,2025
5081,11467,d23f473d-e5b9-4869-9ea0-3f40d05b8ad4,,,,,,,,,,,,,8889,,27097.0,733316.0,,,Morgan Lineberry,morgan lineberry,PK,FA,1991-01-25,30.3,2013.0,,,,,73.0,200.0,Abilene Christian,2025
5082,11468,c75a0578-3c30-449a-b839-625a484fd186,,,,,,,,,2062184.0,,,9123.0,8743,,26926.0,553020.0,,,Byron Jerideau,byron jerideau,DT,FA,1989-05-28,31.9,2013.0,,,,,73.0,334.0,South Carolina,2025
5083,11469,b5638939-9bd3-40b9-8703-cc691b671c87,,00-0030012,8262.0,,,16358.0,,,1630314.0,FursMa00,,8965.0,8687,,27261.0,447241.0,,,Matt Furstenburg,matt furstenburg,TE,FA,1989-06-19,31.9,2013.0,,,,,75.0,244.0,Maryland,2025
5084,11470,dfa89c01-6046-4457-95c3-5913132d43e6,,,,,,,,,,,,,8934,,27145.0,507765.0,,,Perez Ashford,perez ashford,WR,FA,1991-03-02,30.2,2013.0,,,,,71.0,182.0,Northern Illinois,2025
5085,11471,c23373c5-5ec3-4c8e-9599-2ecb86e3b904,,00-0030370,8049.0,1778.0,2541991.0,16520.0,27405,,2062160.0,JenkGr00,,9208.0,9172,,27405.0,547081.0,15867.0,,Greg Jenkins,greg jenkins,WR,FA,1989-08-23,31.7,2013.0,,,,,73.0,205.0,Alabama State,2025
5086,11472,9fc2d4f9-6714-4b2d-b318-caf64da007da,,00-0030200,8064.0,,,16478.0,,,1723479.0,MageBr00,,8873.0,9120,,27352.0,461089.0,,,Brandon Magee,brandon magee,LB,FA,1990-10-22,30.5,2013.0,,,,,71.0,225.0,Arizona State,2025
5087,11473,fe3cba08-cfe1-4fef-b510-9d3055a8e4dd,,00-0029968,8292.0,,2539952.0,16369.0,,,1700840.0,BumpCh00,,8817.0,9021,,27241.0,512191.0,,,Chad Bumphis,chad bumphis,WR,FA,1989-10-18,31.6,2013.0,,,,,70.0,202.0,Mississippi State,2025
5088,11474,8c5067dc-1617-42fa-82eb-0596392ab20a,11920.0,00-0029931,8420.0,1693.0,2539303.0,16366.0,27135,,1632462.0,LineZa01,,8846.0,8672,,27135.0,460872.0,15555.0,,Zach Line,zach line,RB,FA,1990-04-26,31.0,2013.0,,,,,73.0,233.0,Southern Methodist,2025
5089,11475,bb710777-1fa3-45e0-877b-4331b35ce476,,00-0030202,8103.0,1701.0,40662.0,16480.0,27338,,2060099.0,,,8929.0,9105,,27338.0,733977.0,15581.0,,Eric Rogers,eric rogers,WR,FA,1991-02-12,30.2,2013.0,,,,,75.0,210.0,Cal Lutheran,2025
5090,11476,1954ad13-caa8-49bd-9000-a305d16b6291,,00-0029977,8063.0,1650.0,2539199.0,16370.0,27250,,1691361.0,MarsCa01,,8847.0,9028,,27250.0,507434.0,15394.0,,Cameron Marshall,cameron marshall,RB,FA,1991-10-14,29.6,2013.0,,,,,69.0,217.0,Arizona State,2025
